parameter_id,MGP_MLN_031_001
parameter_name,Total NK cells - % of CD45+
gene_symbol,Slc2a8
mouse_strain,C57BL
analysis_id,g3j4855iu8f0wmm
gene_accession_id,MGI:1860103
mouse_life_stage,Early adult
pvalue,0.5471018
