parameter_id,IMPC_XRY_033_001
mouse_strain,C57BL
analysis_id,1d10bla6y0w4lrh
mouse_life_stage,Early adult
parameter_name,Tibia length
pvalue,0.9733737
gene_symbol,Rnf114
gene_accession_id,MGI:1933159
