mouse_life_stage,E12.5
analysis_id,e6150m0ol56a29c
gene_symbol,Wars2
pvalue,0.7636092
parameter_name,Total CD4+ T cells - % of CD45+
gene_accession_id,MGI:1917810
parameter_id,MGP_MLN_064_001
mouse_strain,C57BL
