gene_symbol,Lpgat1
mouse_strain,C57BL
parameter_name,Large Unstained Cell (LUC) count
gene_accession_id,MGI:2446186
analysis_id,1a3635o158a001q
parameter_id,IMPC_HEM_039_001
pvalue,0.6918637
mouse_life_stage,Middle aged adult
