mouse_strain,C57BL
analysis_id,z623afju735t2e0
gene_accession_id,MGI:1349457
gene_symbol,Serinc3
parameter_id,UCD_OWT_003_001
pvalue,0.1310499
parameter_name,Spleen weight
mouse_life_stage,Early adult
