parameter_id,IMPC_GEL_063_001
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Hpca
parameter_name,Delayed embryonic development
analysis_id,yh1g06f7m327j75
pvalue,0.3162584
gene_accession_id,MGI:1336200
