parameter_id,MGP_IMM_078_001
gene_accession_id,MGI:1913405
gene_symbol,Ufc1
pvalue,0.931438
mouse_life_stage,Early adult
analysis_id,h6w0rn3a47gyp8c
parameter_name,Resting Treg cells - % of CD45+
mouse_strain,C57BL
