parameter_id,ESLIM_011_001_705
mouse_strain,C57BL
pvalue,0.5752628
gene_symbol,Opn3
gene_accession_id,MGI:1338022
parameter_name,Global prepulse inhibition
analysis_id,u8121nbc92999x2
mouse_life_stage,Early adult
