parameter_id,IMPC_HEM_005_001
gene_symbol,Col6a3
mouse_life_stage,Early adult
gene_accession_id,MGI:88461
mouse_strain,C57BL
analysis_id,00w4jz15wrim5v3
pvalue,0.1566712
parameter_name,Mean cell volume
