mouse_strain,C57BL
gene_symbol,Grem2
analysis_id,7qv7hj7zxyx6883
parameter_name,Effector gd T cells - % of gd T cells
parameter_id,MGP_IMM_020_001
mouse_life_stage,Early adult
pvalue,0.9065139
gene_accession_id,MGI:1344367
