mouse_life_stage,Middle aged adult
parameter_name,% Pre-pulse inhibition - PPI2
parameter_id,IMPC_ACS_034_001
mouse_strain,C57BL
gene_accession_id,MGI:2446274
gene_symbol,Frmpd1
analysis_id,bcq487spqk6424s
pvalue,0.6778807
