mouse_life_stage,Middle aged adult
gene_accession_id,MGI:1345282
mouse_strain,C57BL
gene_symbol,Slc30a4
parameter_id,JAXLA_OFD_009_001
analysis_id,fmho12pu93k4kbh
pvalue,0.6196548
parameter_name,Whole arena average speed
