mouse_life_stage,Late adult
gene_symbol,Galnt13
parameter_id,MGP_IMM_101_001
gene_accession_id,MGI:2139447
analysis_id,6wa52hdk4w9f8w2
pvalue,0.2543462
mouse_strain,C56BL
parameter_name,KLRG1+ NK cells - % of CD45+
