parameter_id,IMPC_IMM_055_001
gene_symbol,Mecom
analysis_id,3ah0t510s62c9gd
mouse_life_stage,Early adult
mouse_strain,C3H
pvalue,0.4966006
gene_accession_id,MGI:95457
parameter_name,NK Subsets (Q2)
