mouse_strain,C57BL
gene_accession_id,MGI:97613
parameter_id,MGP_IMM_067_001
mouse_life_stage,Late adult
gene_symbol,Plcb1
pvalue,0.4555731
parameter_name,CD11b-low cDC - % of cDC
analysis_id,7u8975v5s3zf8ob
