mouse_strain,C57BL
parameter_id,MGP_IMM_014_001
gene_accession_id,MGI:2651854
analysis_id,p934vh7x0oskn12
pvalue,0.6364172
parameter_name,Effector CD8+ T cells - % of CD8+
gene_symbol,Atg4c
mouse_life_stage,Early adult
