parameter_id,IMPC_IMM_032_001
parameter_name,CD8 CD44+CD62L- T cells
analysis_id,x8i83loee96l8c4
gene_symbol,Secisbp2l
gene_accession_id,MGI:1917604
pvalue,0.8388539
mouse_strain,C57BL
mouse_life_stage,Early adult
