mouse_strain,C57BL
gene_accession_id,MGI:1344367
parameter_id,IMPC_CBC_005_001
analysis_id,k06815963262911
pvalue,0.10805
gene_symbol,Grem2
mouse_life_stage,E18.5
parameter_name,Creatinine
