mouse_strain,129SV
pvalue,0.5922603
parameter_name,% Pre-pulse inhibition - Global
gene_symbol,Inpp1
analysis_id,dw2e6iai44n6l56
gene_accession_id,MGI:104848
parameter_id,IMPC_ACS_037_001
mouse_life_stage,Early adult
