parameter_id,ESLIM_011_001_002
parameter_name,PP1 startle magnitude
mouse_strain,C57BL
gene_symbol,Tubb4b
gene_accession_id,MGI:1915472
pvalue,0.1847477
mouse_life_stage,Early adult
analysis_id,0oje3up87qx027s
