Parameter_id,IMPC_IMM_052_001
Pvalue,0.2585485
Parameter_name,Eosinophils
mouse_strain,129SV
Analysis_id,u665m6898097g3a
gene_accession_id,MGI:1920638
Gene_symbol,Bpifa3
Mouse_life_stage,Early adult
