parameter_id,IMPC_EYE_017_001
gene_symbol,Lpgat1
analysis_id,578aow53tmun0x0
mouse_life_stage,E18.5
pvalue,0.8770442
gene_accession_id,MGI:2446186
mouse_strain,C57BL
parameter_name,Lens Opacity
