parameter_id,IMPC_CBC_009_001
gene_symbol,Rab3gap2
pvalue,0.2905673
mouse_life_stage,Early adult
analysis_id,33ke8e15yrk331z
gene_accession_id,MGI:1916043
parameter_name,Calcium
mouse_strain,C57BL
