parameter_id,IMPC_HEM_006_001
gene_symbol,Slc39a10
mouse_strain,C57BL
analysis_id,6m8jvt881v3o220
mouse_life_stage,Early adult
parameter_name,Mean corpuscular hemoglobin
gene_accession_id,MGI:1914515
pvalue,0.08158216
