parameter_id,IMPC_HEM_019_001
mouse_life_stage,Middle aged adult
pvalue,1.08505
analysis_id,2qod0z2eie68wfv
gene_accession_id,MGI:1917604
gene_symbol,Secisbp2l
parameter_name,Mean platelet volume
mouse_strain,C57BL
