gene_symbol,Slc17a9
analysis_id,x3a62ro7nh840su
mouse_strain,C57BL
pvalue,0.6677531
parameter_name,Percent time in dark
parameter_id,JAX_LDT_008_001
gene_accession_id,MGI:1919107
mouse_life_stage,Early adult
