parameter_id,IMPC_XRY_023_001
gene_symbol,Cdin1
pvalue,0.6476216
gene_accession_id,MGI:3026886
mouse_strain,C57BL
mouse_life_stage,E9.5
analysis_id,08rm3q23mpz8h7s
parameter_name,Ulna
