mouse_life_stage,E12.5
mouse_strain,C57BL
analysis_id,kqez5k81c23l981
pvalue,0.8701836
gene_accession_id,MGI:97838
gene_symbol,Eprs1
parameter_id,IMPC_XRY_033_001
parameter_name,Tibia length
