mouse_life_stage,E9.5
pvalue,0.4296493
gene_symbol,Tiprl
parameter_name,Alkaline phosphatase
gene_accession_id,MGI:1915087
analysis_id,2w9jpwio812kvm3
parameter_id,HRWLLA_CBC_014_001
mouse_strain,C57BL
