parameter_id,JAX_OFD_017_001
analysis_id,q16u9wa553f61rx
parameter_name,Center average speed
gene_accession_id,MGI:2446186
pvalue,0.05711733
mouse_life_stage,Middle aged adult
gene_symbol,Lpgat1
mouse_strain,C57BL
