parameter_id,IMPC_GEL_057_001
mouse_life_stage,Early adult
analysis_id,3ie8036qysus3i7
parameter_name,Heart looping
pvalue,0.221704
mouse_strain,C57BL
gene_accession_id,MGI:1919949
gene_symbol,Lime1
