gene_symbol,Frmpd1
pvalue,0.9520506
parameter_name,Light side time spent
mouse_strain,C57BL
gene_accession_id,MGI:2446274
analysis_id,654g8097cvm08e4
parameter_id,JAX_LDT_002_001
mouse_life_stage,Early adult
