mouse_life_stage,E9.5
gene_symbol,Ahcy
analysis_id,qpk521j32vx32bu
mouse_strain,C57BL
pvalue,0.3158852
gene_accession_id,MGI:87968
parameter_name,Total food intake
parameter_id,IMPC_CAL_008_001
