parameter_id,MGP_CSD_015_001
mouse_strain,C57BL
pvalue,0.1693956
gene_accession_id,MGI:1336200
mouse_life_stage,Middle aged adult
analysis_id,dm6i4916xy3lpif
gene_symbol,Hpca
parameter_name,Head coat/hair presence
