mouse_life_stage,Middle aged adult
pvalue,0.4784058
parameter_name,Alpha beta T cell percentage
gene_symbol,Frmpd1
analysis_id,395twv122nfy35r
gene_accession_id,MGI:2446274
mouse_strain,C57BL
parameter_id,MGP_PBI_002_001
