mouse_life_stage,E18.5
parameter_name,Thyroxine
gene_accession_id,MGI:1914561
analysis_id,t0as943o3xe7500
gene_symbol,Nanp
parameter_id,IMPC_CBC_053_001
pvalue,0.9350239
mouse_strain,C57BL
