parameter_id,IMPC_IMM_025_001
analysis_id,4q0z7p01slnbstx
parameter_name,DN CD25- NKT cells
gene_symbol,Zmynd8
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.8678055
gene_accession_id,MGI:1918025
