mouse_life_stage,Early adult
parameter_name,Response amplitude - S
mouse_strain,C57BL
analysis_id,800z0v70t71s4h3
gene_accession_id,MGI:1914583
gene_symbol,Stk35
parameter_id,IMPC_ACS_006_001
pvalue,0.1389024
