parameter_id,IMPC_DXA_004_001
analysis_id,3ar05047srq22jn
gene_symbol,Arpc2
gene_accession_id,MGI:1923959
mouse_life_stage,Early adult
parameter_name,Bone Mineral Density (excluding skull)
mouse_strain,C57BL
pvalue,0.699015
