pvalue,0.3047532
parameter_id,MGP_MLN_014_001
gene_symbol,Cntfr
analysis_id,cjiq876b06559c5
parameter_name,Resting CD8+ T cells - % of CD8+
gene_accession_id,MGI:99605
mouse_life_stage,Early adult
mouse_strain,C57BL
