mouse_life_stage,E9.5
mouse_strain,C57BL
gene_symbol,Bcs1l
parameter_name,Narrow eye opening
parameter_id,IMPC_EYE_006_001
analysis_id,yu4nwl3p7wzxkb3
pvalue,0.09733227
gene_accession_id,MGI:1914071
