mouse_life_stage,E12.5
parameter_name,CD11b-low cDC - % of CD45+
mouse_strain,C57BL
parameter_id,MGP_IMM_130_001
pvalue,0.6637991
gene_symbol,Hspa5
gene_accession_id,MGI:95835
analysis_id,2j06vdh3d28c3m5
