pvalue,0.3013507
analysis_id,615ir287m4293qx
gene_symbol,Inpp1
parameter_name,Breath rate during sleep mean
mouse_strain,129SV
mouse_life_stage,Early adult
parameter_id,JAX_SLW_013_001
gene_accession_id,MGI:104848
