gene_accession_id,MGI:2446186
gene_symbol,Lpgat1
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,IMPC_GEL_063_001
pvalue,0.1310031
parameter_name,Delayed embryonic development
analysis_id,m5mmgg042gk6551
