mouse_life_stage,Late adult
parameter_id,MGP_CSD_064_001
mouse_strain,C57BL
parameter_name,Head morphology
gene_accession_id,MGI:109356
pvalue,0.3137727
gene_symbol,Snap23
analysis_id,pyu419fvmmc33nh
