pvalue,0.353526
analysis_id,09oco0100hq0c55
gene_accession_id,MGI:1916222
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Body weight
parameter_id,M-G-P_009_001_003
gene_symbol,Tatdn3
