parameter_id,IMPC_CSD_079_001
mouse_strain,129SV
parameter_name,Aggression
mouse_life_stage,Early adult
gene_symbol,Zmynd8
analysis_id,8g03dh9v03b0a8v
pvalue,0.2538024
gene_accession_id,MGI:1918025
