parameter_id,IMPC_CBC_010_001
gene_symbol,AU040320
mouse_life_stage,Late adult
mouse_strain,C57BL
pvalue,0.06800169
analysis_id,581z5609669g10f
parameter_name,Phosphorus
gene_accession_id,MGI:2140475
