parameter_id,IMPC_OFD_011_001
analysis_id,c83q763418858k1
gene_symbol,Zyg11b
mouse_strain,C57BL
pvalue,0.4386054
mouse_life_stage,E18.5
parameter_name,Periphery resting time
gene_accession_id,MGI:2685277
