parameter_id,IMPC_CBC_024_001
mouse_life_stage,Middle aged adult
pvalue,0.7071207
gene_symbol,AU040320
parameter_name,UIBC (unsaturated iron binding capacity)
analysis_id,2cdu167779038bl
gene_accession_id,MGI:2140475
mouse_strain,C57BL
