mouse_life_stage,Middle aged adult
analysis_id,653831dr48p973n
mouse_strain,C57BL
parameter_name,Edema
pvalue,0.05576952
gene_accession_id,MGI:2446274
gene_symbol,Frmpd1
parameter_id,IMPC_GEO_064_001
