parameter_id,IMPC_XRY_066_001
mouse_life_stage,Early adult
gene_symbol,F2
parameter_name,Sacral processes
gene_accession_id,MGI:88380
pvalue,0.961691
analysis_id,e98vzs1lh0g990h
mouse_strain,C57BL
