mouse_life_stage,Late adult
pvalue,0.2899766
mouse_strain,C57BL
gene_symbol,AU040320
parameter_id,MGP_IMM_121_001
analysis_id,x35l9258d1s7989
parameter_name,Macrophages - % of CD45+
gene_accession_id,MGI:2140475
