mouse_life_stage,E12.5
gene_symbol,Bcs1l
analysis_id,hd31f6hmmp3j20h
pvalue,0.4676677
parameter_name,Body Weight
mouse_strain,C57BL
gene_accession_id,MGI:1914071
parameter_id,M-G-P_020_001_001
