mouse_life_stage,E18.5
gene_symbol,Ola1
mouse_strain,C57BL
parameter_name,Body Weight
gene_accession_id,MGI:1914309
pvalue,0.2994679
analysis_id,x6r6ve7k8j33j12
parameter_id,M-G-P_020_001_001
