pvalue,0.6701332
gene_symbol,Arpc2
mouse_strain,C57BL
parameter_id,IMPC_ABR_004_001
gene_accession_id,MGI:1923959
mouse_life_stage,Early adult
analysis_id,8u9s967dvg5gsue
parameter_name,6kHz-evoked ABR Threshold
