mouse_life_stage,Early adult
pvalue,0.7789411
mouse_strain,C57BL
parameter_name,Startle response
parameter_id,HMGULA_SHI_009_001
gene_symbol,Rap2b
analysis_id,s50ektqw92bpga4
gene_accession_id,MGI:1921262
