mouse_life_stage,Middle aged adult
parameter_id,IMPC_HEM_019_001
gene_accession_id,MGI:2140475
pvalue,0.6740208
analysis_id,38wc6o38wkc20e8
gene_symbol,AU040320
mouse_strain,C57BL
parameter_name,Mean platelet volume
