parameter_id,ESLIM_011_001_010
mouse_strain,C57BL
gene_symbol,Golm2
gene_accession_id,MGI:2443129
mouse_life_stage,Early adult
parameter_name,PP4 + pulse startle magnitude
pvalue,0.8435736
analysis_id,1zb285ojjpbk501
