mouse_life_stage,E9.5
pvalue,0.651702
parameter_id,MGP_MLN_066_001
analysis_id,1vei6vkfg707s47
parameter_name,Effector CD4+ T helper cells - % of CD45+
gene_symbol,Orc2
mouse_strain,C57BL
gene_accession_id,MGI:1328306
