parameter_id,IMPC_CSD_079_001
analysis_id,p0j02qh1xdgw45l
pvalue,0.6090955
mouse_life_stage,Early adult
gene_accession_id,MGI:99605
gene_symbol,Cntfr
mouse_strain,C57BL
parameter_name,Aggression
