pvalue,0.6288404
mouse_strain,C57BL
analysis_id,rnb4q98617jp1qq
parameter_id,MGP_MLN_013_001
mouse_life_stage,Early adult
parameter_name,Effector CD8+ T cells - % of CD8+
gene_accession_id,MGI:2685266
gene_symbol,Pglyrp3
