parameter_id,IMPC_CBC_011_001
mouse_strain,C57BL
parameter_name,Iron
gene_symbol,Atg4c
pvalue,0.8411773
analysis_id,e1lk47d9nfs35us
gene_accession_id,MGI:2651854
mouse_life_stage,Early adult
