parameter_name,PP3 + pulse startle magnitude
gene_accession_id,MGI:2448481
mouse_life_stage,Early adult
gene_symbol,Mgst2
mouse_strain,C57BL
parameter_id,ESLIM_011_001_009
analysis_id,b3v1z7m10v6z36x
pvalue,0.602314
